skew	elapsed-r	errors-r	ops(total)-r	ops/sec(cum)-r	avg(ms)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	total-r	elapsed-w	errors-w	ops(total)-w	ops/sec(cum)-w	avg(ms)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w	total-w	elapsed	errors	ops(total)	ops/sec(cum)	avg(ms)	p50(ms)	p95(ms)	p99(ms)	pMax(ms)
0.45	0.0	0.0	478768.0	15958.1	3.3	3.0	6.6	11.0	184.5	0.0	0.0	0.0	53240.0	1774.6	4.8	4.7	8.4	13.1	176.2	0.0	0.0	0.0	532008.0	17732.7	3.5	3.1	6.8	11.5	184.5
0.46	0.0	0.0	440967.0	14698.0	3.7	3.3	7.9	12.1	33.6	0.0	0.0	0.0	49001.0	1633.3	4.6	4.5	7.9	12.1	31.5	0.0	0.0	0.0	489968.0	16331.2	3.8	3.3	7.9	12.1	33.6
0.47	0.0	0.0	456597.0	15218.3	3.5	3.1	7.3	11.5	60.8	0.0	0.0	0.0	50818.0	1693.8	4.8	4.7	8.4	12.6	62.9	0.0	0.0	0.0	507415.0	16912.0	3.7	3.3	7.3	11.5	62.9
0.48	0.0	0.0	443520.0	14782.8	3.6	3.3	7.3	11.5	92.3	0.0	0.0	0.0	49616.0	1653.7	5.0	4.7	8.9	13.1	65.0	0.0	0.0	0.0	493136.0	16436.5	3.8	3.3	7.6	12.1	92.3
0.49	0.0	0.0	506202.0	16872.4	3.2	3.0	5.8	10.0	67.1	0.0	0.0	0.0	56686.0	1889.4	4.4	4.2	7.6	12.1	65.0	0.0	0.0	0.0	562888.0	18761.8	3.3	3.0	6.0	10.5	67.1
0.5	0.0	0.0	472276.0	15740.8	3.4	3.1	6.6	11.0	167.8	0.0	0.0	0.0	52150.0	1738.1	4.8	4.7	8.1	13.1	54.5	0.0	0.0	0.0	524426.0	17479.0	3.5	3.3	6.8	11.0	167.8
0.51	0.0	0.0	437137.0	14569.7	3.7	3.3	7.9	12.6	37.7	0.0	0.0	0.0	48457.0	1615.1	4.8	4.7	8.4	12.6	44.0	0.0	0.0	0.0	485594.0	16184.7	3.8	3.3	8.1	12.6	44.0
0.52	0.0	0.0	403640.0	13453.6	4.0	3.5	8.4	13.1	62.9	0.0	0.0	0.0	44969.0	1498.8	5.1	5.0	8.9	12.6	62.9	0.0	0.0	0.0	448609.0	14952.4	4.1	3.7	8.4	13.1	62.9
0.53	0.0	0.0	451217.0	15039.3	3.6	3.1	7.6	12.1	37.7	0.0	0.0	0.0	49995.0	1666.4	4.5	4.5	7.6	12.6	33.6	0.0	0.0	0.0	501212.0	16705.6	3.7	3.3	7.6	12.1	37.7
0.54	0.0	0.0	482916.0	16096.7	3.3	3.0	6.6	10.5	60.8	0.0	0.0	0.0	53623.0	1787.4	4.5	4.5	7.6	12.1	67.1	0.0	0.0	0.0	536539.0	17884.1	3.5	3.1	6.8	10.5	67.1
0.55	0.0	0.0	453821.0	15125.8	3.5	3.1	7.3	11.5	184.5	0.0	0.0	0.0	50254.0	1675.0	4.8	4.7	8.4	13.6	176.2	0.0	0.0	0.0	504075.0	16800.8	3.7	3.3	7.6	12.1	184.5
0.57	0.0	0.0	475029.0	15833.3	3.4	3.1	6.6	10.5	234.9	0.0	0.0	0.0	52780.0	1759.2	4.5	4.5	7.6	12.1	159.4	0.0	0.0	0.0	527809.0	17592.5	3.5	3.1	6.8	10.5	234.9
0.6	0.0	0.0	480816.0	16025.7	3.4	3.1	6.0	10.5	41.9	0.0	0.0	0.0	53138.0	1771.1	4.6	4.5	7.9	12.1	30.4	0.0	0.0	0.0	533954.0	17796.8	3.5	3.3	6.6	10.5	41.9
0.7	0.0	0.0	463007.0	15432.7	3.5	3.1	6.8	11.0	184.5	0.0	0.0	0.0	51173.0	1705.7	4.6	4.5	7.9	12.6	176.2	0.0	0.0	0.0	514180.0	17138.3	3.6	3.3	6.8	11.5	184.5
0.8	0.0	0.0	471937.0	15730.5	3.4	3.1	6.6	11.0	184.5	0.0	0.0	0.0	52827.0	1760.8	4.7	4.5	8.1	13.1	79.7	0.0	0.0	0.0	524764.0	17491.3	3.5	3.1	6.8	11.5	184.5
0.9	0.0	0.0	444220.0	14806.8	3.6	3.1	7.6	13.6	67.1	0.0	0.0	0.0	49383.0	1646.0	5.0	4.7	9.4	16.8	71.3	0.0	0.0	0.0	493603.0	16452.8	3.8	3.3	7.9	13.6	71.3
0.99	0.0	0.0	389037.0	12967.1	4.1	3.3	10.0	19.9	92.3	0.0	0.0	0.0	43454.0	1448.4	6.1	5.0	12.1	33.6	335.5	0.0	0.0	0.0	432491.0	14415.4	4.3	3.4	10.5	19.9	335.5
